0.000000000000000	2.566439770129668	0.0001456350536555702
-0.4444444444444444	2.566471330772988	0.0001441228641886513
-0.8888888888888888	2.566496848890093	0.0001428746800325711
-1.333333333333333	2.566518366454330	0.0001417983095179674
-1.777777777777778	2.566537004561763	0.0001408452207807679
-2.222222222222222	2.566553415310658	0.0001399876339409213
-2.666666666666667	2.566567993978530	0.0001392078465512125
-3.111111111111111	2.566581054207508	0.0001384921265246418
-3.555555555555555	2.566592883434715	0.0001378293730265131
-4.000000000000000	2.566603676068075	0.0001372117393228944
